ISO,Country,Year,Value,Indicator,From,Description,URL,Source,Region,Continent,Variable Type,Dimension
HND,Honduras,2008,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central America,America,Full Indicator,Green Economic Opportunities
HND,Honduras,2009,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central America,America,Full Indicator,Green Economic Opportunities
HND,Honduras,2010,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central America,America,Full Indicator,Green Economic Opportunities
HND,Honduras,2011,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central America,America,Full Indicator,Green Economic Opportunities
HND,Honduras,2012,0.007352941176470591,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central America,America,Full Indicator,Green Economic Opportunities
HND,Honduras,2013,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central America,America,Full Indicator,Green Economic Opportunities
HND,Honduras,2014,0.0113636363636364,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central America,America,Full Indicator,Green Economic Opportunities
HND,Honduras,2015,0.0112359550561798,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central America,America,Full Indicator,Green Economic Opportunities
HND,Honduras,2016,0.0112359550561798,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Central America,America,Full Indicator,Green Economic Opportunities
IND,India,1980,0.0114176974310181,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1981,0.007311129163281891,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1982,0.0123188405797101,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1983,0.0169278996865204,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1984,0.0171407731582786,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1985,0.0165496489468405,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1986,0.018018018018018004,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1987,0.0146010186757216,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1988,0.0227544910179641,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1989,0.0179398148148148,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1990,0.0165898617511521,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1991,0.0213717693836978,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1992,0.0258131130614352,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1993,0.0230966638152267,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1994,0.0125673249551167,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1995,0.0125,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1996,0.0154798761609907,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1997,0.0179197506817296,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1998,0.0205573321151211,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,1999,0.0207715133531157,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2000,0.0178389398572885,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2001,0.0216010165184244,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2002,0.0230914231856739,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2003,0.0155361879499811,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2004,0.017638036809816002,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2005,0.0110497237569061,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2006,0.0306122448979592,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2007,0.0148148148148148,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2008,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2009,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
IND,India,2010,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Southern Asia,Asia,Full Indicator,Green Economic Opportunities
